"ST","AGEP","race","hispanic","female","logwage","logearn","field","mfield"
"25",31,1,0,1,7.49554194388426,11.4075649493124,62,6
"25",29,1,0,1,6.90775527898214,11.0020998412042,13,7
"25",39,1,0,0,7.79014445918061,11.8844890214027,24,4
"25",34,1,0,1,7.71868549519847,11.8130300574206,52,5
"25",30,1,0,1,5.16478597392351,9.03598698483141,25,10
"25",39,1,0,0,7.13089883029635,10.8197782844103,62,6
"25",35,1,0,0,7.33061212980217,10.9681982895286,62,6
"25",39,1,0,1,6.98007594056176,10.6689553946757,62,6
"25",31,1,0,0,7.19543735143392,11.0020998412042,50,7
"25",32,1,0,0,6.87138763481126,10.6090572530946,19,1
"25",38,1,0,1,6.80239476332431,10.7144177687525,55,5
"25",36,3,0,0,7.97819669068355,11.8493977015914,24,4
"25",36,1,0,0,7.539027055824,11.4510500612521,62,6
"25",27,1,0,0,7.13089883029635,10.8197782844103,62,6
"25",40,1,0,0,7.60090245954208,11.5129254649702,62,6
"25",38,1,0,0,8.61250337122056,12.3013828253345,34,8
"25",36,1,0,0,8.92930284224307,13.0236474044652,62,6
"25",27,1,0,0,7.43838353004431,11.3504065354725,62,6
"25",27,1,0,1,7.25841215059531,11.1704351560235,62,6
"25",36,1,0,0,7.82404601085629,11.5129254649702,62,6
"25",26,1,0,1,7.27548005910745,11.0821425488778,62,6
"25",34,1,0,0,7.58920641977889,11.3504065354725,24,4
"25",32,1,0,1,6.98471632011827,10.8967393255464,52,5
"25",36,1,0,0,7.10842597444429,10.9150884642146,48,10
"25",38,1,0,0,7.39326309476384,11.0821425488778,62,6
"25",40,1,0,0,8.00636756765025,11.9183905730784,55,5
"25",27,1,0,1,7.68478394352278,11.3736633976367,61,9
"25",26,1,0,1,6.90775527898214,10.5966347330961,61,9
"25",39,1,0,0,7.34601020991329,11.0348896640272,55,5
"25",33,3,0,1,7.70626297519991,11.289781913656,61,9
"25",28,1,0,0,7.2152399787301,11.1272629841582,62,6
"25",30,1,0,1,7.01311579463996,10.8197782844103,64,8
"25",39,1,0,0,7.45298232946546,11.1418617835794,14,7
"25",37,1,0,0,7.71868549519847,11.4075649493124,33,8
"25",39,1,0,1,7.86326672400957,11.7752897294377,62,6
"25",29,1,0,0,7.18538701558042,11.0974100210086,24,4
"25",30,1,0,0,6.5510803350434,10.2399597891573,62,6
"25",35,1,0,0,7.46737106691756,11.1562505210315,62,6
"25",29,1,0,0,6.80239476332431,10.7144177687525,64,8
"25",33,1,0,0,9.11162439903702,13.0236474044652,55,5
"25",35,1,0,1,7.00306545878646,10.6919449129004,52,5
"25",27,3,0,0,7.80384330353877,11.4927227576527,21,2
"25",36,1,0,0,7.4500795698075,11.3621025752356,36,7
"25",40,1,0,0,8.47797247826296,12.4292161968444,24,4
"25",36,1,0,1,6.83876240749519,10.6454248972655,54,10
"25",40,1,0,1,7.62559507213245,11.3144745262464,33,8
"25",30,2,0,0,5.49676830527187,9.21034037197618,62,6
"25",29,1,0,1,7.3132203870903,11.0020998412042,19,1
"25",28,1,0,0,6.68461172766793,10.5966347330961,62,6
"25",32,1,0,1,7.78322401633604,11.6952470217642,62,6
"25",35,1,1,1,6.51471269087253,10.2035921449865,52,5
"25",37,1,0,1,7.02553831463852,10.7144177687525,52,5
"25",36,1,0,0,7.46737106691756,11.1562505210315,52,5
"25",35,1,0,1,7.32060049438792,11.1272629841582,55,5
"25",30,1,0,1,7.82404601085629,11.5129254649702,60,8
"25",37,3,0,1,7.54960916515453,11.2384886192685,29,10
"25",29,1,0,0,7.3132203870903,11.0020998412042,55,5
"25",27,1,0,0,6.78997224332575,10.5966347330961,36,7
"25",32,4,0,0,6.93244789157251,10.6213273456864,60,8
"25",37,1,0,1,7.08210866612691,10.8197782844103,19,1
"25",39,1,0,0,6.97229380011971,10.77895628989,23,3
"25",36,1,0,0,7.3132203870903,11.0020998412042,62,6
"25",28,1,0,1,6.62007320653036,10.3089526606443,62,6
"25",34,1,0,1,7.13089883029635,10.8197782844103,60,8
"25",37,1,0,0,6.90775527898214,10.5966347330961,48,10
"25",37,1,0,0,7.90100705199242,11.8130300574206,36,7
"25",29,1,0,0,6.51553539762399,10.3221978873943,62,6
"25",31,1,0,0,7.24422751560335,11.1562505210315,64,8
"25",32,1,0,0,7.22620901010067,10.9150884642146,64,8
"25",35,1,0,0,7.68478394352278,11.3736633976367,36,7
"25",34,1,0,1,7.39326309476384,11.0821425488778,60,8
"25",36,1,0,0,7.60090245954208,11.5129254649702,56,10
"25",26,1,1,1,6.82074390199251,10.9150884642146,53,10
"25",38,1,0,1,6.22987557055298,10.4042628404486,62,6
"25",33,1,0,1,6.80239476332431,10.4912742174382,21,2
"25",33,4,1,0,6.80239476332431,10.4912742174382,49,10
"25",27,1,0,1,6.93244789157251,10.6213273456864,36,7
"25",30,1,0,0,6.84321675784457,11.2252433925184,55,5
"25",35,1,0,1,7.46737106691756,11.1562505210315,62,6
"25",30,1,0,1,7.3132203870903,11.0020998412042,62,6
"25",28,1,0,1,6.77422388635761,10.4631033404715,60,8
"25",29,1,0,0,7.46737106691756,11.1562505210315,62,6
"25",30,1,0,1,7.1821921246839,10.8197782844103,14,7
"25",32,1,0,1,5.78382518232974,9.47270463644367,19,1
"25",40,1,0,0,7.57558465155779,11.2644641056717,62,6
"25",38,3,0,1,7.3132203870903,11.0020998412042,61,9
"25",35,2,0,0,7.56268124672188,11.2515607008358,24,4
"25",35,1,0,1,7.64012317269536,11.5521461781235,13,7
"25",31,1,0,1,7.64172445406234,11.7360690162844,33,8
"25",39,1,0,1,7.45298232946546,11.1418617835794,55,5
"25",26,1,0,1,7.19543735143392,11.0020998412042,25,10
"25",37,4,1,0,6.62007320653036,10.3089526606443,62,6
"25",29,1,0,0,7.25997587257149,11.0666383623418,19,1
"25",39,1,0,0,7.02553831463852,10.7144177687525,49,10
"25",38,1,0,1,6.38435087300929,10.0732303271232,49,10
"25",27,1,0,0,6.68461172766793,10.3734911817819,52,5
"25",40,3,0,0,8.3187422526924,12.2307652581205,62,6
"25",30,1,0,0,7.01311579463996,10.8197782844103,13,7
"25",37,1,0,1,6.78840852134957,10.4772879754635,62,6
"25",38,3,0,1,7.23625934595417,10.8197782844103,62,6
"25",37,1,0,1,7.46737106691756,11.1562505210315,62,6
"25",34,1,0,0,7.13089883029635,11.2252433925184,33,8
"25",27,1,0,1,6.21959563993323,9.90847509404717,29,10
"25",40,1,0,0,7.4831194238857,11.289781913656,21,2
"25",38,1,0,0,8.27384693278451,12.1858699382127,24,4
"25",28,1,0,1,6.82979373751242,10.5186731916264,34,8
"25",29,3,0,1,7.57558465155779,11.2644641056717,24,4
"25",34,1,0,1,6.90775527898214,10.5966347330961,55,5
"25",35,1,0,1,6.77422388635761,10.4631033404715,62,6
"25",29,1,0,1,6.99476665597177,11.0020998412042,55,5
"25",28,1,0,1,6.90775527898214,10.5966347330961,62,6
"25",32,1,1,0,6.75693238924755,10.6689553946757,33,8
"25",31,1,0,0,7.55544008546533,11.3621025752356,24,4
"25",35,1,0,0,7.4831194238857,11.289781913656,19,1
"25",30,1,0,0,7.09007683577609,10.77895628989,25,10
"25",36,1,0,1,7.46737106691756,11.1562505210315,23,3
"25",39,1,0,0,4.7303333289421,9.23014299927236,19,1
"25",31,1,0,0,6.72543372218818,10.8197782844103,53,10
"25",33,1,0,0,7.12889682762567,10.8177762817396,23,3
"25",38,1,0,1,7.43838353004431,11.1272629841582,54,10
"25",31,1,0,0,7.66152708135852,11.3504065354725,25,10
"25",39,1,0,0,8.29404964010203,11.982929094216,24,4
"25",40,1,0,1,7.54374404570213,11.3504065354725,50,7
"25",40,1,0,0,7.65496968081236,11.4616321705827,33,8
"25",31,1,0,1,7.06902342657826,10.7579028806922,33,8
"25",32,1,0,0,7.3132203870903,11.0020998412042,62,6
"25",30,1,0,0,7.41858090274813,11.0020998412042,24,4
"25",34,3,0,0,7.53636393840451,11.2252433925184,24,4
"25",33,1,0,1,7.82404601085629,11.5129254649702,61,9
"25",33,1,0,1,7.17011954344963,10.8589989975636,11,7
"25",35,1,0,0,7.87177741367748,11.6784399034478,50,7
"25",36,1,0,0,7.60090245954208,11.6952470217642,53,10
"25",33,1,0,0,7.43838353004431,11.3504065354725,24,4
"25",32,1,0,1,6.5792512120101,10.4912742174382,19,1
"25",35,1,0,1,6.90775527898214,11.0020998412042,49,10
"25",39,1,0,1,7.26986994621669,11.2772031314492,62,6
"25",37,1,0,0,5.75030249029109,9.99879773234045,26,8
"25",28,4,0,0,6.19910391188623,10.3734911817819,50,7
"25",28,2,0,0,7.48436864328613,11.3963916487143,52,5
"25",37,1,0,1,8.00636756765025,12.0137007528827,19,1
"25",28,1,0,0,6.93244789157251,10.6213273456864,62,6
"25",35,1,0,1,7.17011954344963,10.8589989975636,54,10
"25",39,1,0,0,7.03291842193614,10.8395809117065,19,1
"25",39,1,0,0,7.13089883029635,10.8197782844103,52,5
"25",32,1,1,1,7.37775890822787,11.289781913656,26,8
"25",39,1,0,0,8.10167774745457,12.0137007528827,53,10
"25",26,1,0,0,6.39692965521615,10.0858091093301,34,8
"25",38,2,0,1,7.60090245954208,11.289781913656,61,9
"25",37,1,0,0,6.45362499889269,10.1425044530066,11,7
"25",38,1,0,0,7.97629011241297,11.7829526021833,62,6
"25",38,1,0,1,7.75505313936934,11.6262541502772,61,9
"25",26,1,0,0,6.98007594056176,10.6689553946757,62,6
"25",28,3,0,0,7.02326816610398,10.9150884642146,21,2
"25",33,1,0,1,7.43838353004431,11.1272629841582,62,6
"25",28,1,0,0,7.46737106691756,11.1562505210315,50,7
"25",28,1,0,1,7.13089883029635,10.8197782844103,24,4
"25",26,2,0,1,5.41610040220442,9.10497985631836,62,6
"25",36,1,0,0,7.18916773842032,10.8780471925343,62,6
"25",35,2,0,1,7.20886037176606,10.8197782844103,34,8
"25",32,4,0,0,7.82404601085629,11.5129254649702,24,4
"25",39,1,0,0,8.0471895621705,11.7360690162844,23,3
"25",36,4,1,0,6.21460809842219,10.4631033404715,60,8
"25",39,1,0,0,7.30578540860278,11.1124478983731,62,6
"25",39,1,0,1,6.97371324677393,10.7579028806922,62,6
"25",30,1,0,0,7.09699727862067,10.9681982895286,19,1
"25",31,1,0,0,7.19543735143392,11.0020998412042,19,1
"25",30,1,0,0,7.39155223036021,11.1982147201305,36,7
"25",30,1,0,0,7.76795654420525,11.7752897294377,62,6
"25",28,1,0,1,7.57273158257539,11.1562505210315,61,9
"25",36,1,0,0,7.539027055824,11.4510500612521,50,7
"25",30,1,0,0,7.37775890822787,11.1844213979982,24,4
"25",34,1,0,0,7.43838353004431,11.3504065354725,62,6
"25",26,3,0,0,7.00306545878646,10.6919449129004,21,2
"25",31,4,0,0,6.93592615594883,11.1844213979982,24,4
"25",27,3,0,1,6.68005591113207,10.6873890963645,13,7
"25",31,1,0,1,7.52679448738836,11.2644641056717,61,9
"25",40,1,0,0,7.27548005910745,11.0821425488778,13,7
"25",34,1,0,0,9.21698491469485,13.0236474044652,55,5
"25",31,1,0,0,6.84321675784457,10.5320962119585,23,3
"25",40,3,0,1,6.90775527898214,10.8197782844103,36,7
"25",31,1,0,1,6.4377516497364,10.1266311038503,52,5
"25",36,1,0,1,7.6377164326648,11.3265958867787,62,6
"25",40,1,0,1,7.68478394352278,11.3736633976367,62,6
"25",30,1,0,0,8.16437181679349,11.7752897294377,19,1
"25",31,1,0,0,7.29641326877392,10.9852927228879,37,2
"25",29,1,0,1,6.74523634948436,10.4341158035983,55,5
"25",40,1,0,0,7.37775890822787,11.0666383623418,24,4
"25",35,1,0,0,7.74066440191724,11.4295438560312,62,6
"25",38,1,0,0,7.68478394352278,11.3736633976367,62,6
"25",32,1,0,1,7.78322401633604,11.47210347045,62,6
"25",28,1,0,0,6.90775527898214,11.0821425488778,64,8
"25",27,1,0,1,7.70751219460034,11.3963916487143,36,7
"25",40,1,0,1,7.3132203870903,11.0020998412042,55,5
"25",37,4,0,1,7.29641326877392,10.9852927228879,52,5
"25",28,1,0,0,7.30417055157038,10.9150884642146,64,8
"25",27,1,0,0,7.19543735143392,11.0020998412042,14,7
"25",28,1,0,1,7.43838353004431,11.1272629841582,33,8
"25",36,1,0,1,6.98007594056176,10.6689553946757,33,8
"25",30,1,0,1,6.90775527898214,10.5453414387085,50,7
"25",33,1,1,0,6.42224746320044,10.3734911817819,53,10
"25",30,1,0,1,7.3132203870903,11.0020998412042,62,6
"25",31,1,0,1,7.86326672400957,11.5521461781235,19,1
"25",26,1,0,0,7.06902342657826,10.7579028806922,19,1
"25",32,1,0,1,7.79152281915073,11.7035458245789,62,6
"25",38,1,0,1,7.07138470276394,10.8780471925343,60,8
"25",30,1,0,0,6.90775527898214,10.7144177687525,19,1
"25",30,1,0,1,6.77422388635761,11.1562505210315,52,5
"25",26,1,0,0,7.37775890822787,11.0666383623418,21,2
"25",35,1,0,0,6.57228254269401,10.2611619968079,53,10
"25",38,3,0,0,6.39692965521615,10.0858091093301,21,2
"25",31,1,0,0,7.05085612262281,11.0020998412042,62,6
"25",26,1,0,0,7.48757377423508,11.2252433925184,21,2
"25",40,1,0,0,8.38366179879172,12.0725412529057,21,2
"25",37,1,0,1,7.34601020991329,11.0348896640272,21,2
"25",31,1,1,0,7.35244110024358,11.2644641056717,36,7
"25",31,1,0,0,6.84587987526405,10.6525423650344,48,10
"25",31,1,0,1,7.57558465155779,11.2644641056717,48,10
"25",39,1,0,0,8.08641027532378,11.7752897294377,25,10
"25",35,1,0,1,6.21460809842219,9.90348755253613,52,5
"25",30,1,0,1,6.65929391968364,10.5713169251118,20,10
"25",28,1,0,1,7.18916773842032,10.8780471925343,19,1
"25",38,3,0,0,7.75147531802146,11.4403547721354,24,4
"25",30,1,0,1,7.6758037677152,11.4824662574855,55,5
"25",31,1,0,0,6.77162310465756,10.77895628989,62,6
"25",29,1,0,1,7.30578540860278,11.1124478983731,62,6
"25",37,1,0,0,8.46110372476519,12.4684369099977,21,2
"25",29,1,0,1,6.76799333660698,10.5966347330961,15,8
"25",33,1,0,0,7.44371687601967,11.4510500612521,13,7
"25",40,1,0,0,6.82074390199251,10.6919449129004,34,8
"25",39,1,0,0,7.49554194388426,11.4075649493124,62,6
"25",26,1,0,1,6.68461172766793,10.5966347330961,62,6
"25",30,1,0,0,7.27239839257005,11.1844213979982,33,8
"25",40,1,0,1,7.82404601085629,11.5129254649702,23,3
"25",31,1,0,1,6.85646198459459,10.5453414387085,52,5
"25",34,1,0,0,7.08210866612691,10.8197782844103,62,6
"25",40,1,0,0,7.20448718695384,11.2118203721863,62,6
"25",39,1,0,1,7.09881051574485,10.7363966754712,33,8
"25",27,1,0,0,6.71201070185604,10.5186731916264,60,8
"25",34,1,0,0,7.39018142822643,11.3022044336546,20,10
"25",38,1,0,0,6.90775527898214,10.8197782844103,24,4
"25",37,1,0,0,8.22505676861508,12.0317192583854,52,5
"25",29,3,0,0,6.5792512120101,10.268130666124,24,4
"25",32,1,0,1,7.80157315500423,11.6082356447746,53,10
"25",32,1,0,0,7.43838353004431,11.3504065354725,24,4
"25",40,2,0,1,6.77422388635761,10.4631033404715,48,10
"25",31,1,0,0,7.12644447994697,10.9331069697173,62,6
"25",34,1,0,0,7.70751219460034,11.3963916487143,24,4
"25",37,1,0,0,7.01311579463996,10.8197782844103,62,6
"25",30,1,0,1,7.42569837051699,11.4510500612521,52,5
"25",34,1,0,0,6.90775527898214,10.9150884642146,55,5
"25",29,1,0,0,6.5893015478636,10.5966347330961,62,6
"25",36,1,0,0,7.60090245954208,11.289781913656,19,1
"25",30,3,0,1,7.62559507213245,11.3144745262464,61,9
"25",33,3,0,0,7.24422751560335,11.1562505210315,55,5
"25",36,1,0,1,7.3315695257585,10.9150884642146,61,9
"25",29,1,1,1,7.17863023311754,10.9852927228879,62,6
"25",30,1,1,0,7.24422751560335,10.9331069697173,24,4
"25",37,1,0,0,8.14744616591015,12.1547793511426,36,7
"25",39,1,0,1,6.68914688283332,10.6964800680658,62,6
"25",33,3,0,1,8.22951111896446,11.9183905730784,26,8
"25",33,1,0,0,7.40245152081824,11.3144745262464,25,10
"25",35,1,0,1,7.35728037688433,10.9681982895286,54,10
"25",37,1,0,1,8.11172808330807,11.9183905730784,62,6
"25",26,1,0,0,6.93731408122368,10.6261935353376,62,6
"25",37,1,0,1,6.90775527898214,10.5966347330961,33,8
"25",35,1,0,0,7.22620901010067,10.9150884642146,53,10
"25",36,1,0,0,7.77525584668686,11.5129254649702,24,4
"25",26,1,0,1,6.90775527898214,10.7144177687525,19,1
"25",27,1,0,1,7.70626297519991,11.289781913656,61,9
"25",26,1,0,0,7.60090245954208,11.289781913656,24,4
"25",31,1,0,0,7.75147531802146,11.4403547721354,41,10
"25",31,1,0,1,7.10842597444429,10.9150884642146,62,6
"25",30,3,0,0,7.71868549519847,11.4075649493124,24,4
"25",27,1,0,0,7.3132203870903,11.0020998412042,62,6
"25",31,1,0,0,7.27931883541462,11.3736633976367,24,4
"25",26,1,0,1,6.85646198459459,10.5453414387085,33,8
"25",30,1,0,0,6.87650273547803,11.0508900053737,14,7
"25",35,1,0,0,7.70626297519991,11.5129254649702,55,5
"25",31,1,0,1,7.7627454849925,11.3736633976367,52,5
"25",34,1,1,0,7.9686272396674,11.7752897294377,62,6
"25",31,1,0,1,7.34958803126118,11.1562505210315,62,6
"25",29,1,0,1,7.17011954344963,10.8589989975636,52,5
"25",28,1,1,1,7.06902342657826,10.7579028806922,52,5
"25",30,1,0,1,7.41457288135059,11.3265958867787,19,1
"25",33,1,0,1,8.0471895621705,11.7360690162844,62,6
"25",30,1,0,0,7.82404601085629,11.5129254649702,21,2
"25",28,1,0,1,7.09007683577609,10.77895628989,19,1
"25",31,1,0,0,7.49554194388426,11.1844213979982,55,5
"25",32,1,0,0,7.82404601085629,11.5129254649702,21,2
"25",37,1,0,0,7.17011954344963,11.0821425488778,62,6
"25",34,1,0,1,7.75505313936934,11.5617156291397,36,7
"25",34,1,0,0,8.00636756765025,11.9183905730784,55,5
"25",35,3,0,1,6.62007320653036,10.3089526606443,62,6
"25",36,1,0,0,7.69621263934641,11.3850920934603,53,10
"25",38,2,0,1,6.8134445995109,10.5023240536248,24,4
"25",36,1,0,0,7.0619059588094,11.1562505210315,62,6
"25",27,1,0,1,6.62007320653036,10.3089526606443,19,1
"25",36,1,0,0,7.66152708135852,11.3504065354725,61,9
"25",40,1,0,0,7.96380795323145,11.6526874073454,60,8
"25",34,1,0,0,7.82404601085629,11.9183905730784,62,6
"25",29,1,0,1,6.61263822804284,10.4193007178132,55,5
"25",30,1,0,0,6.62007320653036,10.3089526606443,55,5
"25",36,1,0,0,7.24422751560335,11.1562505210315,62,6
"25",30,1,0,1,7.41858090274813,11.0020998412042,53,10
"25",34,1,0,0,7.34307335023998,11.3504065354725,62,6
"25",34,2,0,1,6.5792512120101,10.268130666124,54,10
"25",29,1,0,1,7.85823737560457,11.6868787720937,19,1
"25",29,1,0,0,7.07114882589057,10.7600282800045,19,1
"25",27,1,0,1,7.09699727862067,10.9681982895286,52,5
"25",28,1,0,1,6.90775527898214,10.5966347330961,19,1
"25",33,1,0,0,7.43838353004431,11.3504065354725,62,6
"25",33,1,0,0,7.66152708135852,11.3504065354725,36,7
"25",27,1,0,1,6.4377516497364,10.1266311038503,62,6
"25",40,1,0,1,7.70626297519991,11.5129254649702,61,9
"25",37,1,0,0,7.60090245954208,11.289781913656,48,10
"25",28,1,0,1,7.37775890822787,11.289781913656,62,6
"25",36,1,0,0,7.78322401633604,11.6952470217642,19,1
"25",27,1,0,0,7.15461535691366,11.0666383623418,21,2
"25",36,1,0,1,7.32974968904151,11.0186291431554,19,1
"25",37,1,0,1,6.85646198459459,10.5453414387085,52,5
"25",33,1,0,1,7.53636393840451,11.2252433925184,62,6
"25",34,1,0,0,7.75147531802146,11.4403547721354,24,4
"25",28,2,0,1,6.69803474800007,10.3089526606443,62,6
"25",34,1,0,0,6.62007320653036,10.3089526606443,64,8
"25",40,1,0,0,7.66152708135852,11.3504065354725,53,10
"25",26,3,0,1,7.52294091807237,11.2118203721863,21,2
"25",28,1,0,1,6.39692965521615,10.3089526606443,55,5
"25",36,1,0,0,6.50229017087397,10.5966347330961,62,6
"25",30,1,0,1,7.72973533138505,11.418614785499,60,8
"25",39,1,0,0,7.39326309476384,11.0821425488778,62,6
"25",26,1,0,1,6.41754894241888,10.1064283965328,34,8
"25",38,1,0,0,7.3132203870903,11.0020998412042,55,5
"25",26,1,0,0,7.07138470276394,10.8780471925343,36,7
"25",31,1,0,1,7.02553831463852,10.7144177687525,60,8
"25",33,1,0,0,7.27548005910745,11.0821425488778,14,7
"25",33,1,0,1,7.60090245954208,11.289781913656,61,9
"25",39,1,0,0,7.13089883029635,10.7144177687525,61,9
"25",27,1,0,0,7.27239839257005,11.1844213979982,25,10
"25",26,1,0,1,7.10043962281164,10.7893190769256,62,6
"25",34,1,0,0,7.43838353004431,11.3504065354725,53,10
"25",29,1,0,1,7.57558465155779,11.2644641056717,62,6
"25",39,1,0,0,8.13153071060425,12.0435537160324,55,5
"25",38,3,0,0,7.78322401633604,11.47210347045,14,7
"25",28,1,0,1,6.62007320653036,10.3089526606443,19,1
"25",37,1,0,1,7.3132203870903,11.0020998412042,52,5
"25",35,1,0,1,5.52146091786225,9.21034037197618,19,1
"25",36,1,0,0,6.90775527898214,10.9150884642146,22,10
"25",37,1,0,0,7.64172445406234,11.7360690162844,62,6
"25",36,1,0,0,7.51389108255245,11.6082356447746,21,2
"25",40,1,0,1,7.92430261459594,11.9316357998284,19,1
"25",27,1,0,0,7.05617528410041,10.9681982895286,62,6
"25",36,1,0,0,6.90775527898214,10.6454248972655,62,6
"25",35,1,0,0,7.97246601597457,12.0668105781967,24,4
"25",27,1,0,0,6.5510803350434,10.6454248972655,62,6
"25",39,1,0,0,6.5510803350434,10.4631033404715,36,7
"25",33,1,0,0,6.4377516497364,10.1266311038503,61,9
"25",39,1,0,0,7.39326309476384,11.0821425488778,24,4
"25",29,1,0,0,7.56621690155419,11.3504065354725,64,8
"25",29,1,0,1,7.53636393840451,11.2252433925184,50,7
"25",31,1,0,0,7.53636393840451,11.2252433925184,21,2
"25",36,1,0,0,7.22012996402429,11.3144745262464,55,5
"25",38,1,0,0,7.91022370709734,11.5991031612113,21,2
"25",39,3,0,0,7.09007683577609,11.0020998412042,55,5
"25",32,1,1,1,6.96837990079857,10.6572593549125,23,3
"25",26,1,0,1,7.42356844425917,11.1124478983731,61,9
"25",26,1,0,1,6.30991827822652,9.99879773234045,22,10
"25",30,1,0,0,7.3132203870903,11.0020998412042,62,6
"25",27,1,0,1,6.68461172766793,10.3734911817819,54,10
"25",35,1,0,0,7.78322401633604,11.6952470217642,55,5
"25",31,1,0,0,7.45298232946546,11.1418617835794,60,8
"25",38,1,1,0,7.46737106691756,11.1562505210315,21,2
"25",37,1,0,0,5.7037824746562,9.39266192877014,33,8
"25",40,1,0,0,7.46737106691756,11.1562505210315,62,6
"25",28,1,0,1,6.4377516497364,10.1266311038503,52,5
"25",30,1,0,0,7.46737106691756,11.1562505210315,62,6
"25",32,1,0,0,7.02108396428914,10.9331069697173,62,6
"25",33,1,0,0,7.02553831463852,10.7144177687525,50,7
"25",40,1,0,1,7.06902342657826,10.7579028806922,61,9
"25",28,1,0,1,7.3132203870903,11.0020998412042,61,9
"25",40,1,0,0,8.29404964010203,11.982929094216,55,5
"25",39,1,0,0,7.9686272396674,11.7752897294377,24,4
"25",35,1,0,1,7.01311579463996,10.8197782844103,55,5
"25",37,1,0,0,7.82404601085629,11.5129254649702,62,6
"25",28,1,0,1,6.77422388635761,10.4631033404715,34,8
"25",32,1,0,0,8.77515216241581,13.0236474044652,55,5
"25",29,1,0,1,6.77422388635761,10.4631033404715,19,1
"25",28,2,0,0,7.46737106691756,11.5617156291397,37,2
"25",40,1,0,1,7.63046126178363,11.5424842672118,19,1
"25",38,1,1,0,7.13089883029635,10.8197782844103,19,1
"25",38,1,0,0,7.57842960369002,11.3850920934603,24,4
"25",31,1,0,1,6.78997224332575,10.5966347330961,62,6
"25",37,1,0,0,7.80384330353877,11.4927227576527,62,6
"25",27,1,0,0,6.9823988219779,10.6712782760918,62,6
"25",32,1,0,1,6.77422388635761,10.4631033404715,55,5
"25",31,1,0,1,8.11172808330807,11.9183905730784,62,6
"25",37,1,0,0,7.60090245954208,11.5129254649702,62,6
"25",39,1,0,1,7.34958803126118,11.1562505210315,52,5
"25",35,3,0,1,8.07090608878782,11.982929094216,23,3
"25",40,1,0,1,7.06902342657826,10.7579028806922,61,9
"25",34,1,0,1,7.00306545878646,10.6919449129004,61,9
"25",30,1,0,1,6.95654544315157,10.6454248972655,62,6
"25",31,1,0,0,6.94697599213542,10.8589989975636,48,10
"25",37,1,0,1,7.71868549519847,11.4075649493124,55,5
"25",33,1,0,0,7.82943685949117,11.4403547721354,62,6
"25",33,1,0,0,7.37206088711323,11.1562505210315,24,4
"25",35,1,1,0,7.11360733318629,11.3621025752356,53,10
"25",36,1,0,0,7.87283617502572,11.5617156291397,62,6
"25",27,1,0,0,6.82074390199251,10.9150884642146,36,7
"25",27,1,0,1,8.88051267807364,13.0236474044652,62,6
"25",40,1,0,1,7.09007683577609,11.0020998412042,52,5
"25",35,1,0,1,7.22983877815125,11.1418617835794,15,8
"25",40,1,0,1,7.09007683577609,11.0020998412042,52,5
"25",36,1,0,0,7.3132203870903,10.9508065468167,55,5
"25",37,1,0,1,6.52698278346434,10.6213273456864,62,6
"25",36,1,0,0,6.62007320653036,10.3089526606443,34,8
"25",26,1,0,0,7.96380795323145,11.6526874073454,19,1
"25",34,1,0,0,7.89170465933011,11.580584113444,37,2
"25",40,1,0,0,7.25606197325035,11.3504065354725,50,7
"25",29,1,0,1,7.02997291170639,10.7188523658203,23,3
"25",37,3,0,1,8.29404964010203,12.2060726455302,55,5
"25",27,1,0,0,6.77422388635761,10.4631033404715,52,5
"25",29,1,0,0,7.13089883029635,10.8197782844103,53,10
"25",34,1,0,0,7.41858090274813,11.5129254649702,21,2
"25",29,1,0,0,7.24422751560335,11.1562505210315,62,6
"25",38,1,0,0,7.46737106691756,11.1562505210315,53,10
"25",33,1,0,0,7.61085279039525,11.5228757958234,21,2
"25",39,1,0,0,7.40245152081824,11.3144745262464,62,6
"25",35,1,0,1,7.28582141290219,10.8967393255464,62,6
"25",39,1,0,0,6.98007594056176,10.6689553946757,37,2
"25",39,1,0,1,6.16331480403464,9.85219425814858,36,7
"25",37,1,0,0,8.04273521182112,11.8493977015914,48,10
"25",34,1,0,0,7.61332497954064,11.3022044336546,24,4
"25",36,1,0,1,7.09007683577609,11.1844213979982,62,6
"25",34,3,0,0,7.45298232946546,11.1418617835794,53,10
"25",34,3,0,1,7.37775890822787,11.0666383623418,19,1
"25",36,1,0,0,7.3132203870903,11.0020998412042,62,6
"25",33,2,0,0,6.82979373751242,10.5186731916264,60,8
"25",26,1,0,1,7.32060049438792,11.1272629841582,53,10
"25",33,1,0,1,6.49223983502047,10.1811192891344,23,3
"25",32,1,0,0,7.0435568201412,11.0508900053737,24,4
"25",37,1,0,1,6.76465443534146,10.8589989975636,36,7
"25",39,1,1,1,6.82074390199251,10.6919449129004,52,5
"25",39,1,0,0,7.28380650188401,11.1124478983731,64,8
"25",37,1,0,0,7.13089883029635,10.8197782844103,53,10
"25",32,1,0,0,7.15070145759253,10.8395809117065,60,8
"25",33,1,0,0,7.82404601085629,11.5129254649702,24,4
"25",26,1,0,0,6.5510803350434,10.2399597891573,33,8
"25",28,1,0,1,6.5550407362595,10.1385596747156,52,5
"25",30,1,0,1,7.51554261059093,11.5228757958234,62,6
"25",40,4,0,0,7.17011954344963,10.8589989975636,14,7
"25",36,3,0,0,7.91935619066062,11.6082356447746,50,7
