ST,PWGTP,AGEP,WAGP,WKHP,YOEP,FOD1P,NATIVITY,WAOB,weeks,race,hispanic,ftfy,fulltime,female,baby
51,80,30,65000,40,,5301,1,1,1,2,0,1,1,0,
51,89,36,62000,40,,2300,1,1,1,1,0,1,1,0,
51,193,38,49500,40,1974,5200,1,5,1,1,0,1,1,1,0
51,59,32,91000,40,1989,2102,2,4,1,3,0,1,1,1,0
51,13,37,120000,40,,5200,1,1,1,1,0,1,1,1,0
51,75,37,11400,15,,5504,1,1,1,1,0,0,0,1,0
51,93,40,20000,40,,2100,1,1,1,1,0,1,1,0,
51,100,39,110000,40,,2414,1,1,1,1,0,1,1,0,
51,90,31,40000,50,,6000,1,1,1,1,0,1,1,0,
51,66,30,41000,40,,6212,1,1,1,1,0,1,1,1,0
51,78,32,45000,40,,5200,1,1,1,1,0,1,1,1,0
51,84,31,10000,40,,5502,1,1,1,1,0,1,1,0,
51,96,32,46000,75,,5200,1,1,1,3,0,1,1,1,0
51,62,39,60000,50,,2300,1,1,1,2,0,1,1,0,
51,130,30,90000,40,,6201,1,1,1,1,0,1,1,1,0
51,86,39,120000,70,,6206,1,1,1,1,0,1,1,0,
51,230,37,75000,40,1975,6201,2,6,1,2,0,1,1,0,
51,72,39,11700,12,,5502,1,1,4,1,0,0,0,1,0
51,62,37,40000,40,2002,2601,2,4,1,3,0,1,1,0,
51,37,32,30000,40,,5301,1,1,1,1,0,1,1,0,
51,97,38,55000,45,,3301,1,1,1,1,0,1,1,0,
51,92,34,200000,60,,5506,1,1,1,1,0,1,1,0,
51,53,34,120000,60,,3600,1,1,1,1,0,1,1,1,0
51,273,39,43000,40,2001,6207,2,5,1,1,0,1,1,1,0
51,19,38,6000,40,2007,2407,2,3,6,4,1,0,1,0,
51,34,40,35000,46,,3600,1,1,1,1,0,1,1,1,0
51,65,39,25000,40,,6206,1,1,1,1,0,1,1,1,0
51,94,30,32000,45,,2412,1,1,1,1,0,1,1,1,1
51,96,35,40000,40,,1902,1,1,1,1,0,1,1,0,
51,87,31,71000,40,,6212,1,1,1,1,0,1,1,0,
51,101,35,172000,60,,5301,1,1,1,1,0,1,1,0,
51,67,32,100000,50,,6203,1,1,1,1,0,1,1,0,
51,93,31,45000,40,1999,5506,2,5,1,1,0,1,1,1,0
51,146,31,13000,30,,5200,1,1,2,1,0,0,0,1,0
51,85,37,75000,40,,3600,1,1,1,1,0,1,1,0,
51,100,36,70000,40,,3600,1,1,1,2,0,1,1,1,0
51,91,35,75000,40,,6207,1,1,1,1,0,1,1,0,
51,88,33,36000,40,,1901,1,1,1,1,0,1,1,1,1
51,80,37,75000,55,,6402,1,1,1,1,0,1,1,0,
51,132,31,43000,40,,6203,1,1,1,2,0,1,1,1,0
51,133,38,106000,50,1973,5505,1,4,3,4,0,0,1,1,0
51,83,38,155000,50,,5507,1,1,1,2,0,1,1,0,
51,58,35,65000,40,,6402,1,1,1,1,0,1,1,0,
51,94,37,100000,40,,2102,1,1,1,4,0,1,1,0,
51,99,35,700,24,,5404,1,1,6,1,0,0,0,1,0
51,72,36,54000,40,,3301,1,1,1,2,0,1,1,1,0
51,50,33,30000,40,,6402,1,1,1,1,0,1,1,0,
51,56,37,101000,45,,2105,1,1,1,1,0,1,1,1,1
51,60,33,20000,30,,4901,1,1,1,1,0,0,0,0,
51,84,38,130000,45,1972,6201,1,5,1,1,0,1,1,0,
51,61,31,38000,44,,6203,1,1,1,1,0,1,1,0,
51,118,30,45000,40,,3302,1,1,3,1,0,0,1,1,0
51,63,34,175000,60,1987,1901,1,5,1,1,0,1,1,0,
51,69,32,100000,65,,6200,1,1,1,1,0,1,1,1,1
51,87,40,142000,50,,2102,1,1,1,1,0,1,1,0,
51,80,31,56000,50,,5506,1,1,1,1,0,1,1,0,
51,63,39,75000,40,,2414,1,1,1,1,0,1,1,0,
51,81,36,105000,40,1996,2100,2,4,1,3,0,1,1,1,0
51,90,35,31100,40,2007,5501,2,6,1,2,0,1,1,0,
51,61,30,44900,60,,5506,1,1,1,1,0,1,1,1,0
51,75,38,15000,35,,6001,1,1,1,1,0,0,0,1,0
51,67,38,75000,55,,6107,1,1,1,1,0,1,1,1,0
51,64,32,72000,40,,3301,1,1,1,1,0,1,1,1,0
51,86,40,85000,44,1972,6107,1,5,1,1,0,1,1,1,0
51,129,31,52000,40,1979,3301,2,4,1,3,0,1,1,0,
51,85,39,100000,40,,6206,1,1,1,1,0,1,1,0,
51,82,40,110000,50,,2309,1,1,1,1,0,1,1,0,
51,61,37,103000,36,2003,6107,2,4,1,3,0,1,1,1,0
51,70,38,53000,40,,4101,1,1,1,1,0,1,1,0,
51,93,35,75000,45,,5501,1,1,1,2,0,1,1,0,
51,95,37,125000,40,,2100,1,1,1,1,0,1,1,1,0
51,103,34,384000,50,,6402,1,1,1,1,0,1,1,0,
51,62,30,38000,45,,2304,1,1,1,1,0,1,1,0,
51,83,35,160000,40,,2102,1,1,1,1,1,1,1,0,
51,14,38,8000,40,,1301,1,1,3,1,0,0,1,0,
51,61,32,15000,25,,6200,1,1,3,1,0,0,0,1,0
51,110,36,90000,40,,6203,1,1,1,2,0,1,1,1,0
51,165,30,70000,40,1982,5501,2,4,1,3,0,1,1,0,
51,72,30,48000,40,,6299,1,1,2,1,0,0,1,1,0
51,336,34,127000,50,,5505,1,1,1,1,0,1,1,0,
51,83,35,50000,30,,5506,1,1,3,1,0,0,0,0,
51,105,37,65000,40,,5200,1,1,1,1,0,1,1,1,0
51,127,34,78000,40,,2406,1,1,1,1,0,1,1,0,
51,105,35,52000,40,,6207,1,1,4,1,0,0,1,1,0
51,61,33,115000,45,,5901,1,1,2,1,0,0,1,0,
51,85,39,48700,40,2008,2408,2,6,3,2,0,0,1,0,
51,76,36,60000,40,,6206,1,1,2,1,0,0,1,0,
51,64,31,64000,40,,2102,1,1,1,1,0,1,1,0,
51,104,38,95000,40,,2100,1,1,1,1,0,1,1,1,0
51,41,34,9500,12,,5507,1,1,1,1,0,0,0,1,0
51,57,31,39000,37,,5098,1,1,1,1,0,1,1,0,
51,99,31,55000,40,,6201,1,1,1,1,0,1,1,1,0
51,50,34,30000,45,,6203,1,1,3,1,0,0,1,0,
51,102,40,20000,30,,6107,1,1,1,1,0,0,0,1,0
51,26,33,38000,50,,6206,1,1,1,4,0,1,1,1,0
51,104,30,32000,40,,6100,1,1,4,1,0,0,1,1,0
51,91,32,6000,15,2009,5507,2,5,1,1,0,0,0,1,0
51,103,36,100000,50,,2406,1,1,1,1,0,1,1,0,
51,122,40,139000,40,,5506,1,1,1,1,0,1,1,1,0
51,112,34,60000,60,,2102,1,1,1,1,0,1,1,0,
51,95,34,384000,60,,5601,1,1,1,1,0,1,1,1,1
51,91,35,80000,40,2004,1104,2,4,1,3,0,1,1,1,0
51,71,37,12600,40,,1301,1,1,5,1,0,0,1,1,0
51,61,37,40000,40,,6203,1,1,1,1,0,1,1,0,
51,83,40,59000,43,,5404,1,1,1,1,1,1,1,1,0
51,78,36,50000,45,,3301,1,1,3,1,0,0,1,1,0
51,66,36,37800,40,,2001,1,1,1,1,0,1,1,0,
51,80,38,125000,40,,5301,1,1,1,1,0,1,1,0,
51,98,40,55000,55,,6203,1,1,1,1,0,1,1,0,
51,81,36,122000,45,,3302,1,1,1,1,0,1,1,1,0
51,176,40,32000,40,,6006,1,1,1,1,0,1,1,1,0
51,85,32,113000,40,,5505,1,1,1,1,0,1,1,1,0
51,101,40,50000,50,,1902,1,1,1,1,0,1,1,1,0
51,110,40,124000,45,,5200,1,1,1,1,0,1,1,1,0
51,58,35,135000,50,,5301,1,1,1,1,0,1,1,0,
51,71,36,70000,50,,1901,1,1,1,1,0,1,1,0,
51,102,37,150000,40,,2102,1,1,1,2,0,1,1,0,
51,72,33,60000,40,,1401,1,1,1,2,0,1,1,1,0
51,93,38,90000,50,,5506,1,1,1,1,0,1,1,0,
51,26,33,40000,40,,4007,1,1,1,1,0,1,1,0,
51,50,36,128000,40,,2408,1,1,1,1,0,1,1,0,
51,82,40,99000,40,,6203,1,1,1,1,0,1,1,1,0
51,87,39,5000,15,,5299,1,1,1,1,0,0,0,1,0
51,82,38,42000,40,,6203,1,1,3,1,0,0,1,0,
51,65,40,7200,40,,6201,1,1,6,1,0,0,1,1,0
51,98,39,105000,55,,6207,1,1,1,1,0,1,1,0,
51,93,33,56000,32,,6100,1,1,1,1,0,0,0,1,0
51,84,34,86000,40,,2100,1,1,1,1,0,1,1,0,
51,361,36,60000,40,,5301,1,1,1,2,0,1,1,1,0
51,58,35,41000,40,,2313,1,1,1,1,0,1,1,1,0
51,88,36,33200,40,,1903,1,1,1,1,0,1,1,0,
51,58,34,100000,60,,5506,1,1,1,1,0,1,1,0,
51,97,33,60000,40,,5003,1,1,1,1,0,1,1,1,0
51,88,31,67000,40,2007,2408,2,6,3,2,0,0,1,1,0
51,69,31,106000,50,,5200,1,1,3,1,0,0,1,1,0
51,68,30,130000,40,,5200,1,1,1,1,1,1,1,1,0
51,86,39,45000,45,,5301,1,1,1,1,0,1,1,0,
51,93,36,200000,55,,1901,1,1,1,1,0,1,1,0,
51,97,31,900,40,2009,3700,2,4,6,1,0,0,1,1,0
51,73,32,95000,45,2001,2102,2,5,1,1,0,1,1,0,
51,80,32,5000,40,,5098,1,1,6,1,0,0,1,1,1
51,90,34,70000,40,,6200,1,1,3,1,0,0,1,1,1
51,202,32,45000,50,,2300,1,1,1,1,0,1,1,1,0
51,82,38,40000,22,,6201,1,1,1,1,0,0,0,1,0
51,80,40,31000,40,2008,6206,2,3,1,2,0,1,1,0,
51,64,40,42400,40,2008,2105,2,3,1,4,0,1,1,1,0
51,98,39,115000,40,,6200,1,1,1,1,0,1,1,0,
51,110,37,7200,16,,2300,1,1,1,1,0,0,0,1,0
51,40,32,47500,60,,2306,1,1,1,1,0,1,1,1,0
51,62,33,12000,40,,3301,1,1,4,1,0,0,1,1,0
51,71,32,50000,40,,6109,1,1,1,1,0,1,1,0,
51,63,40,48000,37,,6206,1,1,1,1,0,1,1,1,0
51,82,39,82000,40,,3600,1,1,1,1,0,1,1,0,
51,77,38,4800,45,,2102,1,1,6,1,0,0,1,0,
51,89,33,108000,45,,6201,1,1,1,1,0,1,1,0,
51,155,30,55000,35,,6109,1,1,5,1,0,0,0,1,0
51,185,32,113000,45,,6212,1,1,1,1,0,1,1,0,
51,61,31,62000,40,1983,5301,1,5,1,1,0,1,1,0,
51,414,32,33000,40,,2102,1,1,1,2,0,1,1,1,0
51,104,30,53000,45,,6203,1,1,1,1,0,1,1,1,0
51,74,32,63000,50,,5501,1,1,1,1,0,1,1,0,
51,70,37,105000,40,,5505,1,1,1,1,0,1,1,1,0
51,92,39,91000,42,,6207,1,1,1,1,0,1,1,0,
51,69,33,79000,55,,6206,1,1,1,1,0,1,1,1,0
51,86,35,85000,40,1976,2100,1,5,2,1,0,0,1,0,
51,93,40,85000,50,,6207,1,1,1,1,0,1,1,0,
51,167,33,47000,40,,6402,1,1,1,1,0,1,1,0,
51,86,37,100000,50,,6210,1,1,1,1,0,1,1,1,0
51,91,39,84000,45,,6200,1,1,1,1,0,1,1,0,
51,239,31,29000,40,,6200,1,1,1,2,0,1,1,1,0
51,48,38,26000,35,,6001,1,1,3,1,0,0,0,1,0
51,94,38,85000,40,1991,2102,2,4,1,3,0,1,1,1,0
51,97,34,82000,50,1980,5505,1,5,1,1,0,1,1,1,0
51,104,38,90000,50,,5301,1,1,1,1,0,1,1,0,
51,57,30,42500,60,,5301,1,1,1,1,0,1,1,0,
51,66,35,36000,40,1999,6203,2,4,1,3,0,1,1,0,
51,67,30,100000,50,,1901,1,1,1,1,0,1,1,0,
51,93,34,70000,40,,4001,1,1,1,1,0,1,1,1,0
51,413,34,70000,40,,2100,1,1,1,1,0,1,1,0,
51,78,40,80000,50,,2300,1,1,1,1,0,1,1,1,0
51,102,39,34000,40,2001,6210,2,4,1,3,0,1,1,1,0
51,243,33,115000,45,,5200,1,1,1,1,0,1,1,0,
51,283,33,115000,45,,6107,1,1,1,1,0,1,1,1,0
51,67,30,95000,40,2005,2102,2,4,1,3,0,1,1,0,
51,66,35,73000,40,2003,2406,1,2,1,1,1,1,1,1,0
51,59,40,53000,40,,5502,1,1,1,1,0,1,1,1,0
51,92,32,57000,40,,2602,1,1,1,1,0,1,1,1,0
51,78,31,58000,45,,5200,1,1,1,1,0,1,1,1,0
51,238,40,63000,40,,6203,1,1,1,1,0,1,1,1,0
51,243,40,64000,37,,6006,1,1,1,1,0,1,1,1,0
51,100,32,52000,45,2000,6004,2,8,1,4,0,1,1,1,0
51,79,32,92000,50,2000,2414,2,8,1,1,0,1,1,0,
51,90,36,30000,50,2000,2100,2,3,1,2,1,1,1,1,0
51,42,33,10000,10,,5404,1,1,1,1,0,0,0,1,1
51,107,37,52000,40,,6203,1,1,1,1,0,1,1,1,0
51,121,40,70000,50,,3301,1,1,1,1,0,1,1,0,
51,165,32,20000,40,,3301,1,1,1,1,0,1,1,1,0
51,111,37,90000,60,1996,5506,2,4,1,3,0,1,1,1,0
51,284,36,100000,40,2008,2400,2,4,1,3,0,1,1,0,
51,115,32,33000,45,,5506,1,1,1,1,0,1,1,1,0
51,133,33,6000,40,2008,2414,2,4,6,3,0,0,1,0,
51,65,35,35900,40,,6199,1,1,1,2,0,1,1,1,0
51,66,35,46000,40,,6203,1,1,1,2,0,1,1,0,
51,254,33,124000,40,1988,6201,1,4,1,1,0,1,1,0,
51,218,36,34000,40,,6203,1,1,3,1,0,0,1,1,0
51,88,40,135000,70,,6203,1,1,1,1,0,1,1,0,
51,88,37,70000,40,1996,2407,2,4,1,3,0,1,1,0,
51,64,33,45000,40,,6109,1,1,1,1,0,1,1,1,0
51,81,30,42000,40,,2105,1,1,1,1,0,1,1,0,
51,90,37,18000,40,2008,5200,2,3,1,1,1,1,1,1,0
51,102,39,400,4,2006,5098,2,6,5,2,0,0,0,1,0
51,60,35,49500,40,,1901,1,1,1,1,0,1,1,1,0
51,191,36,100000,48,2000,5505,2,4,1,1,0,1,1,0,
51,204,31,35000,40,,1103,1,1,1,1,0,1,1,1,0
51,97,39,40000,40,,6212,1,1,1,2,0,1,1,0,
51,99,36,65000,40,,6199,1,1,1,2,0,1,1,1,0
51,106,30,55000,45,,6206,1,1,1,1,0,1,1,0,
51,102,39,33000,40,,3301,1,1,1,1,0,1,1,1,0
51,389,32,55000,45,,6402,1,1,1,3,0,1,1,1,0
51,65,30,30000,40,,1901,1,1,1,1,0,1,1,0,
51,101,40,69000,36,,6107,1,1,1,1,0,1,1,1,0
51,45,30,70000,60,,2102,1,1,1,1,0,1,1,0,
51,112,36,102000,40,1979,2414,2,4,1,3,0,1,1,0,
51,84,34,68000,40,1983,6104,2,4,2,3,0,0,1,1,0
51,96,32,10800,40,,5200,1,1,3,1,0,0,1,1,0
51,93,37,50000,40,,5401,1,1,3,1,0,0,1,1,0
51,83,33,70000,45,,2414,1,1,1,1,0,1,1,0,
51,90,40,62000,40,,3702,1,1,1,1,0,1,1,1,0
51,144,31,40000,40,,2306,1,1,3,1,0,0,1,0,
51,62,36,32300,40,,2399,1,1,1,2,0,1,1,1,0
51,89,36,160000,60,,6207,1,1,1,1,0,1,1,0,
51,88,34,17200,25,,5200,1,1,1,4,1,0,0,1,0
51,108,40,12300,35,,6103,1,1,5,2,0,0,0,1,0
51,90,33,40000,40,,2304,1,1,3,1,0,0,1,1,1
51,67,36,30000,40,,3401,1,1,1,1,0,1,1,0,
51,64,40,175000,52,,6201,1,1,1,1,0,1,1,0,
51,56,40,64000,60,,2408,1,1,4,1,0,0,1,0,
51,93,39,120000,48,,2102,1,1,1,1,0,1,1,0,
51,69,36,43000,40,2006,5506,2,6,1,4,0,1,1,0,
51,123,30,53000,40,,6200,1,1,1,2,0,1,1,1,0
51,133,39,65000,50,,6100,1,1,1,1,0,1,1,0,
51,88,38,90000,40,1989,5003,2,4,1,3,0,1,1,0,
51,122,31,38000,50,,5506,1,1,1,2,0,1,1,0,
51,93,38,115000,48,,5003,1,1,1,1,0,1,1,1,0
51,196,30,44000,48,,6107,1,1,1,1,0,1,1,1,1
51,84,35,22800,55,,2405,1,1,1,1,0,1,1,0,
51,268,39,110000,50,,5301,1,1,1,1,0,1,1,0,
51,90,34,120000,40,,2414,1,1,1,1,0,1,1,0,
51,93,37,42000,40,,5200,1,1,1,1,0,1,1,1,0
51,295,38,45000,40,,2300,1,1,1,1,0,1,1,1,0
51,108,40,6000,40,1996,5301,2,3,6,1,1,0,1,0,
51,84,35,29000,40,,1903,1,1,1,1,0,1,1,1,0
51,61,40,121000,42,,2102,1,1,1,1,0,1,1,0,
51,71,31,90000,40,,2408,1,1,1,1,0,1,1,0,
51,85,32,105000,40,,2100,1,1,1,1,0,1,1,0,
51,76,37,70000,52,1986,6107,2,6,1,2,0,1,1,1,0
51,314,34,64000,40,1992,2102,2,4,1,3,0,1,1,0,
51,96,37,85000,40,,2603,1,1,1,1,0,1,1,0,
51,105,31,30000,38,2004,5200,2,4,3,3,0,0,1,0,
51,95,34,4000,2,2000,5507,2,4,6,1,0,0,0,1,0
51,105,39,90000,50,,5501,1,1,1,1,0,1,1,0,
51,44,33,98000,45,,6210,1,1,1,1,0,1,1,1,0
51,69,38,41000,40,,4002,1,1,1,3,0,1,1,1,0
51,66,34,80000,40,1990,1903,2,4,3,1,0,0,1,0,
51,96,40,14000,40,,5200,1,1,1,1,0,1,1,1,0
51,206,38,48000,37,,5301,1,1,1,2,0,1,1,0,
51,111,33,10000,25,1985,6107,2,4,4,3,0,0,0,1,0
51,103,38,75000,45,1993,6201,2,4,1,3,0,1,1,1,0
51,56,33,110000,40,,5404,1,1,1,1,0,1,1,1,0
51,86,39,109000,40,,2601,1,1,1,1,1,1,1,1,0
51,76,32,73000,45,,5098,1,1,1,1,0,1,1,0,
51,68,33,6000,15,,5501,1,1,1,1,0,0,0,1,0
51,107,33,88000,45,,2102,1,1,1,1,0,1,1,0,
51,77,39,85000,55,,5505,1,1,1,1,0,1,1,0,
51,83,39,22000,15,,6109,1,1,2,1,0,0,0,1,0
51,85,36,31000,40,,3401,1,1,1,1,0,1,1,0,
51,71,35,4200,15,,2314,1,1,3,1,0,0,0,1,0
51,91,34,39000,40,,2304,1,1,1,1,0,1,1,1,0
51,71,35,36000,40,,2312,1,1,1,1,0,1,1,0,
51,68,34,65000,45,,6203,1,1,1,1,0,1,1,0,
51,73,32,40000,40,,2304,1,1,1,1,0,1,1,1,1
51,55,34,75000,50,,2414,1,1,1,1,0,1,1,0,
51,88,30,60000,40,1988,2414,2,4,3,3,0,0,1,0,
51,366,34,100000,40,,3600,1,1,1,1,0,1,1,1,0
51,233,38,160000,60,,2407,1,1,1,1,0,1,1,0,
51,89,35,55000,40,,6203,1,1,3,1,0,0,1,1,0
51,91,31,87000,42,2000,2414,2,4,1,3,0,1,1,1,0
51,74,40,140000,50,,3401,1,1,1,1,1,1,1,1,0
51,89,40,54000,40,,5200,1,1,1,1,0,1,1,0,
51,49,35,60000,60,,6299,1,1,1,1,0,1,1,1,0
51,44,33,29000,40,,3600,1,1,3,1,0,0,1,1,0
51,87,35,180000,45,,2408,1,1,1,1,0,1,1,0,
51,80,33,22400,40,,3600,1,1,1,1,0,1,1,1,0
51,152,34,34000,40,1993,2102,2,4,1,2,0,1,1,0,
51,88,34,80000,46,1975,5004,1,7,1,1,0,1,1,0,
51,63,36,12000,25,,6206,1,1,3,1,0,0,0,1,0
51,79,38,33000,40,,5505,1,1,1,1,0,1,1,1,0
51,77,32,1200,35,,5506,1,1,5,1,0,0,0,1,0
51,82,33,75000,40,,6212,1,1,1,1,0,1,1,0,
51,177,36,12000,45,,5507,1,1,5,1,0,0,1,1,0
51,87,34,38000,40,,5200,1,1,1,1,0,1,1,0,
51,81,31,93000,40,,6207,1,1,1,1,0,1,1,0,
51,255,38,60000,20,,6000,1,1,3,1,0,0,0,1,0
51,88,35,69000,40,,5301,1,1,1,1,0,1,1,1,0
51,55,34,54000,70,2001,6201,2,4,1,3,0,1,1,0,
51,102,40,20000,40,,6107,1,1,1,2,0,1,1,1,0
51,87,37,54000,58,,5301,1,1,1,1,0,1,1,0,
51,158,33,42000,40,,4006,1,1,1,1,0,1,1,0,
51,53,36,136000,55,,6201,1,1,1,1,0,1,1,0,
51,22,34,163000,50,,2100,1,1,1,1,0,1,1,0,
51,70,30,840,5,,6203,1,1,1,1,0,0,0,1,1
51,107,36,92000,40,,2102,1,1,1,1,0,1,1,0,
51,192,36,120000,40,1995,6200,2,4,1,3,0,1,1,0,
51,68,37,91000,40,,4901,1,1,1,1,0,1,1,0,
51,94,39,3900,12,,6402,1,1,4,1,0,0,0,1,0
51,141,37,18200,34,2004,5003,2,4,1,3,0,0,0,1,1
51,51,32,100000,40,,2102,1,1,1,1,0,1,1,0,
51,77,37,220000,60,,6200,1,1,1,1,1,1,1,0,
51,77,36,120000,40,,6203,1,1,1,1,0,1,1,0,
51,114,33,6000,20,2001,2314,2,4,4,3,0,0,0,1,0
51,64,39,83000,50,,6102,1,1,1,1,0,1,1,1,0
51,105,37,120000,50,,6402,1,1,1,1,0,1,1,1,0
51,226,33,55000,40,,3301,1,1,1,2,0,1,1,1,0
51,83,34,90000,50,,5506,1,1,1,1,0,1,1,0,
51,93,36,86000,38,,3600,1,1,1,1,0,1,1,0,
51,91,34,102000,40,,2401,1,1,1,1,0,1,1,1,0
51,84,37,38000,40,,5301,1,1,1,1,0,1,1,1,0
51,104,36,35000,50,,5301,1,1,1,1,0,1,1,1,0
51,115,32,78000,45,,5200,1,1,1,1,0,1,1,0,
51,364,33,105000,50,,1901,1,1,1,1,0,1,1,0,
51,191,30,32500,40,,5301,1,1,1,1,0,1,1,0,
51,163,35,90000,45,,5501,1,1,1,1,0,1,1,1,0
51,82,39,60000,70,,2306,1,1,1,1,0,1,1,0,
51,107,31,38000,40,,5200,1,1,1,1,0,1,1,1,0
51,74,32,50000,40,,3301,1,1,1,1,0,1,1,0,
51,277,37,160000,40,1999,5200,1,5,1,1,0,1,1,0,
51,102,34,165000,50,,6203,1,1,1,1,0,1,1,1,0
51,100,35,46100,40,,5004,1,1,1,1,0,1,1,0,
51,105,34,49000,45,,2399,1,1,1,1,0,1,1,0,
51,345,33,69000,40,,2100,1,1,1,4,0,1,1,0,
51,63,40,45000,45,,1904,1,1,1,1,0,1,1,0,
51,339,37,76000,40,,6203,1,1,1,1,0,1,1,1,0
51,103,34,44000,40,,2304,1,1,3,1,0,0,1,1,0
51,33,37,67000,55,,6200,1,1,1,1,0,1,1,1,0
51,105,39,115000,40,,6212,1,1,1,1,0,1,1,0,
51,53,31,7100,15,,6000,1,1,1,1,0,0,0,1,0
51,96,37,165000,40,2002,6207,2,4,1,1,0,1,1,0,
51,57,38,46500,42,,1901,1,1,1,1,0,1,1,1,0
51,97,39,384000,50,,2602,1,1,5,1,0,0,1,1,0
51,69,33,80000,48,1981,4101,2,5,1,1,0,1,1,0,
51,58,32,50000,40,,6000,1,1,1,1,0,1,1,1,0
51,140,38,300,3,,5200,1,1,5,1,0,0,0,1,0
51,239,30,98000,40,,2400,1,1,1,1,0,1,1,1,1
51,85,33,6400,35,2007,5200,2,4,5,3,0,0,0,1,0
51,91,38,63000,32,,6203,1,1,1,1,0,0,0,1,0
51,228,36,65000,40,,6206,1,1,1,2,0,1,1,1,0
51,148,37,240,12,,4007,1,1,6,4,1,0,0,1,1
51,71,38,384000,70,1995,2407,2,4,1,3,0,1,1,0,
51,61,40,37000,40,,6206,1,1,1,1,0,1,1,1,0
51,98,34,24000,38,2000,6203,2,3,1,1,1,1,1,1,0
51,73,40,47000,50,,6203,1,1,1,1,0,1,1,1,0
51,91,40,155000,55,,1901,1,1,1,1,0,1,1,0,
51,88,32,96000,43,,5507,1,1,4,1,0,0,1,1,1
51,114,34,9400,43,,5506,1,1,1,1,0,1,1,0,
51,89,30,75000,32,,5506,1,1,1,1,0,0,0,1,1
51,86,35,52000,40,,5200,1,1,1,1,0,1,1,1,0
51,67,34,48000,40,,5200,1,1,1,1,0,1,1,1,0
51,73,30,50000,50,,4101,1,1,1,1,0,1,1,0,
51,173,31,60000,40,,2901,1,1,1,1,0,1,1,1,0
51,102,33,39000,70,,2306,1,1,1,1,0,1,1,0,
51,75,32,89000,40,,5506,1,1,1,1,0,1,1,1,0
51,81,38,7000,12,,5403,1,1,4,1,0,0,0,1,0
51,73,30,63000,48,,3301,1,1,1,1,0,1,1,1,0
51,67,36,100000,40,,1301,1,1,1,1,0,1,1,0,
51,73,39,65000,48,,6203,1,1,1,1,1,1,1,1,0
51,97,40,106000,50,,5501,1,1,1,1,0,1,1,1,0
51,86,31,69000,50,,5501,1,1,1,1,0,1,1,0,
51,102,40,20000,28,,2304,1,1,4,1,0,0,0,1,0
51,97,31,27000,40,,3401,1,1,3,1,0,0,1,0,
51,75,33,60000,40,,6203,1,1,3,1,0,0,1,1,0
51,101,38,140000,50,,2100,1,1,1,1,0,1,1,0,
51,173,37,60000,60,1994,5301,2,5,1,1,0,1,1,0,
51,80,36,110000,55,,2408,1,1,1,1,0,1,1,0,
51,72,39,18000,35,,6206,1,1,1,1,0,0,0,0,
51,85,30,80000,36,2000,6107,2,4,1,1,0,1,1,1,0
51,124,34,115000,45,,6212,1,1,1,1,1,1,1,0,
51,127,34,95000,45,,3301,1,1,1,4,0,1,1,1,0
51,61,40,28000,40,,6201,1,1,1,2,0,1,1,0,
51,95,38,22000,40,,5200,1,1,1,1,0,1,1,1,0
51,58,36,18000,40,1999,5506,2,6,1,1,0,1,1,0,
51,98,39,96000,40,,6203,1,1,1,1,0,1,1,1,0
51,91,30,50000,40,,2304,1,1,1,1,0,1,1,0,
51,70,31,160000,50,,6201,1,1,1,1,0,1,1,1,0
51,90,40,140000,40,1988,2408,2,4,1,3,0,1,1,0,
51,99,36,110000,40,2000,6207,2,4,1,3,0,1,1,0,
51,126,36,95000,40,2001,2408,2,4,1,3,0,1,1,1,0
51,79,31,35000,40,,3401,1,1,1,2,0,1,1,1,1
51,83,37,384000,50,,3401,1,1,1,1,0,1,1,0,
51,70,31,75000,40,,2414,1,1,1,1,0,1,1,1,0
51,105,31,2000,20,2009,6207,2,4,5,1,0,0,0,1,0
51,59,35,120000,80,,3301,1,1,1,1,0,1,1,0,
51,72,35,80000,40,,6402,1,1,1,1,1,1,1,1,0
51,66,36,80000,38,1980,6107,2,3,1,2,0,1,1,1,0
51,84,38,80000,75,,6200,1,1,1,1,0,1,1,0,
51,73,39,50000,40,,3301,1,1,1,1,0,1,1,1,0
51,58,33,100000,50,,2408,1,1,1,1,0,1,1,0,
51,90,30,73000,40,1996,2407,2,4,1,3,0,1,1,0,
51,97,39,40000,50,,6203,1,1,1,1,1,1,1,0,
51,78,36,200000,44,2009,5301,2,5,1,1,0,1,1,0,
51,218,31,120000,70,,5501,1,1,1,1,0,1,1,0,
51,60,36,40000,40,,2102,1,1,1,1,0,1,1,0,
51,98,38,95000,45,1988,2100,2,3,1,2,0,1,1,1,0
51,87,32,100000,40,,2100,1,1,1,2,1,1,1,0,
51,95,35,120000,30,,6201,1,1,1,1,0,0,0,1,0
51,81,36,105000,40,,6201,1,1,1,1,0,1,1,0,
51,73,34,95000,50,,6200,1,1,1,1,0,1,1,0,
51,59,33,10000,15,,6000,1,1,1,1,0,0,0,1,0
51,83,37,110000,40,,2100,1,1,1,1,0,1,1,0,
51,73,31,103000,41,,5506,1,1,1,2,0,1,1,1,0
51,93,39,46700,45,,5507,1,1,1,1,0,1,1,1,0
51,396,38,107000,40,,1901,1,1,1,1,0,1,1,1,1
51,123,34,60000,40,,1903,1,1,1,1,0,1,1,0,
51,127,34,11000,20,1997,2901,2,4,1,3,0,0,0,1,0
