code_numeric,fhpolrigaug,lrgdpch,laborshare,lpop,socialist,medage,year
170,NA,NA,NA,8.514049,1,29,1980
170,NA,NA,NA,8.555028,1,29.9,1985
170,NA,9.391191,NA,8.572249,1,31.3,1990
170,0.8333333,9.153603,NA,8.587405,1,32.5,1995
170,1,9.342241,NA,8.594339,1,34,2000
171,NA,NA,NA,7.365243,1,29.3,1960
171,NA,NA,NA,7.408773,1,30.3,1965
171,NA,NA,NA,7.453852,1,31,1970
171,NA,NA,NA,7.495542,1,31.4,1975
171,NA,NA,NA,7.550241,1,32.1,1980
171,NA,NA,NA,7.587412,1,33.2,1985
171,NA,9.476882,NA,7.599952,1,35.6,1990
171,1,9.451581,NA,7.59589,1,36,1995
171,1,9.664255,NA,7.595387,1,38.1,2000
172,1,9.227096,0.554925,8.919988,0,36.2,1960
172,1,9.447625,0.5289748,8.953382,0,36.2,1965
172,1,9.604271,0.4552794,8.992558,0,35.4,1970
172,0.8333333,9.708359,0.4503383,9.011035,0,35.3,1975
172,1,9.75062,0.3666085,9.025215,0,36.2,1980
172,1,9.836894,0.339958,9.030017,0,38.1,1985
172,1,9.942073,0.52947,9.054739,0,38.3,1990
172,1,9.93772,NA,9.086023,0,38.5,1995
172,1,10.07049,NA,9.090318,0,39.6,2000
173,NA,NA,NA,5.786897,0,17.2,1960
173,NA,NA,0.5250872,5.913503,0,16.4,1965
173,0.5,NA,0.3430422,6.037871,0,16.2,1970
173,0.1666667,NA,0.3943671,6.177944,0,16.2,1975
173,0.3333333,NA,0.4759362,6.336826,0,16,1980
173,0.3333333,NA,0.2313742,6.490724,0,16.1,1985
173,0.1666667,NA,NA,6.64639,0,16.6,1990
173,0.1666667,NA,NA,6.802395,0,16.8,1995
173,0.1666667,8.561657,NA,6.951772,0,17.4,2000
174,NA,8.014518,NA,3.730501,0,NA,1960
174,NA,8.055449,NA,3.86073,0,NA,1965
174,NA,8.316642,NA,3.981549,0,NA,1970
174,NA,8.524745,0.3804633,4.087656,0,NA,1975
174,0.1666667,9.005752,0.3033494,4.165113,0,NA,1980
174,0.1666667,8.819954,NA,4.210645,0,NA,1985
174,0.1666667,9.100372,NA,4.248495,0,NA,1990
174,0.6666667,9.138081,NA,4.32148,0,NA,1995
174,0.6666667,9.234136,NA,4.397285,0,NA,2000
175,0.39,7.246059,0.3358821,8.425297,0,17.3,1960
175,0.2,7.606903,0.3316903,8.580168,0,16.3,1965
175,0,7.405792,0.2269606,8.741456,0,16,1970
175,0.1666667,7.845409,0.2881204,8.914357,0,15.7,1975
175,0.3333333,8.003003,0.3085117,9.071538,0,15.4,1980
175,0.1666667,8.029099,0.2663449,9.249272,0,15.4,1985
175,0,8.043781,NA,9.402282,0,15.9,1990
175,0,8.275031,NA,9.562475,0,17.3,1995
175,0,8.317245,NA,9.692087,0,19,2000
176,0.58,7.100346,NA,8.027476,0,20.6,1960
176,0.48,7.094266,NA,8.111928,0,19.9,1965
176,0.1666667,7.073476,NA,8.203031,0,19.1,1970
176,0,6.977922,NA,8.301521,0,18.5,1975
176,0.1666667,7.398462,NA,8.406709,0,17.9,1980
176,0,6.937676,NA,8.540128,0,17.5,1985
176,0,6.816232,NA,8.65626,0,17.2,1990
176,0.1666667,6.796316,NA,8.810907,0,17,1995
176,0.1666667,6.811872,NA,8.948196,0,16.7,2000
177,NA,6.798084,NA,7.329094,0,18.3,1960
177,0.45,7.017609,NA,7.40062,0,17.8,1965
177,0,7.242382,0.4548652,7.607878,0,17.5,1970
177,0,7.054319,0.3131629,7.724888,0,17.3,1975
177,0,7.228293,0.3798397,7.831617,0,17.1,1980
177,0.1666667,7.168874,NA,7.998335,0,17,1985
177,0.1666667,7.084732,NA,8.146998,0,17.1,1990
177,0.1666667,6.781268,NA,8.271293,0,17.4,1995
177,0.3333333,6.7689,NA,8.417815,0,17.7,2000
178,0.33,6.994959,NA,10.18082,0,18,1960
178,0.17,7.206482,0.1744631,10.33009,0,17.3,1965
178,0,7.507953,0.1641803,10.48417,0,17.4,1970
178,0.8333333,7.638207,0.1995054,10.63004,0,18.2,1975
178,0.6666667,7.91223,0.2186756,10.75188,0,19.5,1980
178,0.6666667,8.092428,0.1527522,10.84244,0,21.3,1985
178,0.8333333,8.483225,NA,10.92585,0,23.4,1990
178,0.6666667,8.819564,NA,10.97866,0,25.4,1995
178,0.8333333,8.833033,NA,11.01416,0,27.5,2000
179,NA,NA,NA,7.639642,1,21.7,1960
179,NA,NA,NA,7.826842,1,18.3,1965
179,NA,NA,NA,7.986505,1,16.9,1970
179,NA,NA,NA,8.143808,1,17.2,1975
179,NA,NA,NA,8.285513,1,18,1980
179,NA,NA,NA,8.429454,1,18.5,1985
179,NA,NA,NA,8.576028,1,18.3,1990
179,0,NA,NA,8.67163,1,18.9,1995
179,0.1666667,7.185798,NA,8.731174,1,19.9,2000
180,NA,NA,NA,7.374002,1,21.9,1960
180,NA,NA,NA,7.544861,1,18.8,1965
180,NA,NA,NA,7.6912,1,17.6,1970
180,NA,NA,NA,7.832014,1,17.9,1975
180,NA,NA,NA,7.958927,1,18.7,1980
180,NA,NA,NA,8.080237,1,19.5,1985
180,NA,NA,NA,8.207402,1,19.7,1990
180,0,NA,NA,8.41936,1,20.2,1995
180,0,NA,NA,8.572628,1,21.6,2000
181,NA,NA,NA,4.158883,0,16.1,1960
181,NA,NA,NA,4.304065,0,16.4,1965
181,0.5,NA,NA,4.454347,0,16.7,1970
181,0.3333333,NA,NA,4.49981,0,16.9,1975
181,0.3333333,NA,NA,4.543295,0,17.8,1980
181,0.3333333,NA,NA,4.553877,0,18.5,1985
181,0.6666667,NA,NA,4.564348,0,20,1990
181,0.3333333,NA,NA,4.574711,0,20,1995
181,0.3333333,NA,NA,4.607168,0,20.3,2000
182,0.94,8.382496,NA,6.736967,0,18.6,1960
182,0.85,8.62865,0.3198383,6.79794,0,18.6,1965
182,0.8333333,8.792037,0.3914347,6.878326,0,18.5,1970
182,0.8333333,8.900778,0.4369494,6.919684,0,20,1975
182,0.8333333,9.168795,0.7065415,6.986567,0,21.6,1980
182,1,9.203589,NA,7.071573,0,22.8,1985
182,1,9.078541,NA,7.102499,0,24.1,1990
182,1,9.126772,NA,7.140453,0,25.5,1995
182,0.8333333,9.321452,NA,7.170888,0,27.6,2000
183,0.84,NA,0.3966585,8.347827,0,18.9,1960
183,0.64,7.683999,0.4569526,8.440312,0,17.2,1965
183,0.1666667,7.851063,0.4263296,8.542276,0,16.8,1970
183,0.1666667,8.194864,0.4800358,8.632484,0,17.7,1975
183,0.1666667,8.3811,NA,8.76155,0,18.5,1980
183,0.3333333,8.475858,NA,8.890184,0,19.5,1985
183,0.3333333,8.504511,NA,9.006313,0,20.7,1990
183,0.1666667,8.614884,NA,9.100246,0,22.5,1995
183,0.1666667,8.821177,NA,9.165709,0,24.4,2000
184,0.59,7.8965,0.3125236,10.22227,0,19.5,1960
184,0.76,8.013696,0.2651511,10.3466,0,18.8,1965
184,0.6666667,8.19382,0.2663003,10.47223,0,19,1970
184,0.8333333,8.375748,0.3800739,10.59726,0,19,1975
184,0.3333333,8.359807,0.2419912,10.70288,0,19.4,1980
184,0.6666667,8.494387,0.1725954,10.82548,0,20.3,1985
184,0.8333333,8.655212,0.2536523,10.93585,0,21.3,1990
184,0.3333333,8.717897,NA,11.03064,0,22.7,1995
184,0.5,8.829385,NA,11.1187,0,24.2,2000
185,NA,NA,NA,NA,0,NA,1960
185,NA,NA,NA,NA,0,NA,1965
185,NA,NA,NA,NA,0,NA,1970
185,NA,NA,NA,NA,0,NA,1975
185,NA,NA,NA,NA,0,NA,1980
185,NA,NA,NA,NA,0,NA,1985
185,NA,NA,NA,NA,0,NA,1990
185,NA,NA,NA,NA,0,NA,1995
185,NA,NA,NA,NA,0,NA,2000
186,NA,7.265564,NA,NA,0,NA,1960
186,0.23,7.585199,NA,NA,0,NA,1965
186,0.1666667,7.93372,0.2650118,NA,0,NA,1970
186,0.1666667,8.273167,0.3465604,NA,0,NA,1975
186,0.3333333,8.677489,0.387109,NA,0,NA,1980
186,0.3333333,8.924109,0.4087705,NA,0,NA,1985
186,0.6666667,9.303891,0.4120382,NA,0,NA,1990
186,0.6666667,9.601359,NA,NA,0,NA,1995
186,1,NA,NA,NA,0,NA,2000
187,NA,5.944191,NA,9.230633,0,17,1960
187,0.63,6.185551,0.435708,9.374244,0,16.9,1965
187,0.1666667,6.336952,0.398132,9.524714,0,16.6,1970
187,0.1666667,6.359638,0.3117196,9.674074,0,16.1,1975
187,0.1666667,6.40638,0.34135,9.829895,0,16.1,1980
187,0.1666667,6.449449,0.2489527,9.988518,0,16.2,1985
187,0.1666667,6.201927,NA,10.14526,0,16.4,1990
187,0.3333333,6.14666,NA,10.29708,0,16.6,1995
187,0.5,6.17768,NA,10.42513,0,16.8,2000
188,0.77,6.32879,0.3902048,8.789051,0,16.9,1960
188,0.69,6.36559,0.426775,8.993054,0,16.8,1965
188,0,6.409434,NA,9.191361,0,16.5,1970
188,0,6.425271,NA,9.32613,0,16.3,1975
188,0.3333333,6.093689,NA,9.45774,0,16.1,1980
188,0.3333333,6.474236,NA,9.556338,0,16,1985
188,0.1666667,6.53124,NA,9.700759,0,15.8,1990
188,0.3333333,6.692755,NA,9.863707,0,15.4,1995
188,0.1666667,6.846763,NA,10.0083,0,15.1,2000
189,NA,NA,NA,10.66569,1,29.8,1960
189,NA,NA,NA,10.72272,1,30.2,1965
189,NA,NA,NA,10.76577,1,32.2,1970
189,NA,NA,NA,10.7999,1,33.6,1975
189,NA,NA,NA,10.82064,1,33.8,1980
189,NA,NA,NA,10.83795,1,34.2,1985
189,NA,9.200294,NA,10.85692,1,35,1990
189,0.6666667,8.486305,NA,10.84994,1,35.9,1995
189,0.5,8.438646,NA,10.80975,1,37.3,2000
190,NA,NA,NA,NA,0,NA,1960
190,NA,NA,NA,NA,0,NA,1965
190,NA,NA,NA,NA,0,NA,1970
190,NA,NA,NA,NA,0,NA,1975
190,NA,NA,NA,NA,0,NA,1980
190,NA,NA,NA,NA,0,NA,1985
190,NA,NA,NA,NA,0,NA,1990
190,NA,NA,NA,NA,0,NA,1995
190,NA,NA,NA,NA,0,NA,2000
191,1,8.678337,NA,7.839132,0,28.9,1960
191,1,8.622192,0.3397032,7.898411,0,29.3,1965
191,0.6666667,8.721114,NA,7.940228,0,29.6,1970
191,0.3333333,8.779673,0.3525009,7.947679,0,30,1975
191,0.3333333,8.990587,0.2468986,7.977282,0,30.1,1980
191,0.8333333,8.731979,0.2639832,8.009363,0,30.3,1985
191,1,8.890516,0.2334082,8.041091,0,30.7,1990
191,0.8333333,9.081685,NA,8.076515,0,31.1,1995
191,1,9.17177,NA,8.112827,0,31.4,2000
192,0.95,9.415136,0.4822736,12.10443,0,29.6,1960
192,0.92,9.594625,0.4668814,12.17717,0,28.3,1965
192,1,9.70207,0.4300049,12.23102,0,28.2,1970
192,1,9.800418,0.4061264,12.28291,0,28.8,1975
192,1,9.96813,0.396186,12.3337,0,30.1,1980
192,1,10.07001,0.3568531,12.37971,0,31.4,1985
192,1,10.18331,0.3549913,12.42697,0,32.8,1990
192,1,10.25446,NA,12.48673,0,34,1995
192,1,10.4131,NA,12.55046,0,35.2,2000
193,0.2,NA,NA,12.05271,1,NA,1960
193,0.18,NA,NA,12.13174,1,NA,1965
193,0.1666667,NA,NA,12.18329,1,NA,1970
193,0,NA,NA,12.23248,1,NA,1975
193,0.1666667,NA,NA,12.28168,1,NA,1980
193,0,NA,NA,12.33075,1,NA,1985
193,0.3333333,NA,NA,12.37665,1,NA,1990
193,NA,NA,NA,12.39018,1,NA,1995
193,NA,NA,NA,12.38717,1,NA,2000
194,NA,NA,NA,9.059285,1,22.4,1960
194,NA,NA,NA,9.240191,1,19.2,1965
194,NA,NA,NA,9.390409,1,17.6,1970
194,NA,NA,NA,9.540938,1,17.9,1975
194,NA,NA,NA,9.67734,1,18.8,1980
194,NA,NA,NA,9.80433,1,19.5,1985
194,NA,NA,NA,9.928668,1,19.4,1990
194,0,7.841262,NA,10.03386,1,20.1,1995
194,0,NA,NA,10.11642,1,21.5,2000
195,NA,NA,NA,4.382027,0,15.2,1960
195,NA,NA,NA,4.430817,0,14.8,1965
195,NA,NA,NA,4.477337,0,15.1,1970
195,NA,NA,NA,4.530447,0,16,1975
195,0.8333333,8.06021,NA,4.582924,0,17.4,1980
195,0.8333333,8.382401,NA,4.62791,0,19,1985
195,1,8.585469,NA,4.673296,0,20.3,1990
195,0.8333333,8.723261,NA,4.70953,0,20.8,1995
195,0.8333333,8.874647,NA,4.744932,0,22.7,2000
196,0.72,8.967084,0.2887116,8.933137,0,17.2,1960
196,0.73,9.203649,0.2926324,9.11537,0,16.8,1965
196,0.8333333,9.261748,0.3120439,9.27996,0,17.1,1970
196,0.8333333,9.01757,0.2939294,9.452031,0,18.1,1975
196,1,8.983068,0.2906552,9.621854,0,19.1,1980
196,1,8.825475,0.2456199,9.749054,0,20,1985
196,1,8.84677,0.1899741,9.878272,0,20.9,1990
196,0.6666667,8.866961,NA,9.991681,0,21.9,1995
196,0.6666667,8.767203,NA,10.09287,0,23.1,2000
197,NA,NA,NA,10.45573,0,22.2,1960
197,NA,NA,NA,10.55428,0,19.4,1965
197,NA,NA,NA,10.66263,0,18,1970
197,NA,NA,NA,10.77958,0,18.2,1975
197,0,NA,NA,10.89117,0,18.6,1980
197,0,NA,NA,10.98305,0,19.5,1985
197,0,7.083342,NA,11.10044,0,20.2,1990
197,0,7.327942,NA,11.19794,0,21.3,1995
197,0,NA,NA,11.27114,0,23.1,2000
198,0.31,NA,NA,NA,0,NA,1960
198,0.33,NA,NA,NA,0,NA,1965
198,0,NA,NA,NA,0,NA,1970
198,0,NA,NA,NA,0,NA,1975
198,NA,NA,NA,NA,0,NA,1980
198,NA,NA,NA,NA,0,NA,1985
198,NA,NA,NA,NA,0,NA,1990
198,NA,NA,NA,NA,0,NA,1995
198,NA,NA,NA,NA,0,NA,2000
199,0.55,NA,NA,NA,0,NA,1960
199,0.12,NA,NA,NA,0,NA,1965
199,0.5,NA,NA,NA,0,NA,1970
199,0,NA,NA,NA,0,NA,1975
199,NA,NA,NA,NA,0,NA,1980
199,NA,NA,NA,NA,0,NA,1985
199,NA,NA,NA,NA,0,NA,1990
199,NA,NA,NA,NA,0,NA,1995
199,NA,NA,NA,NA,0,NA,2000
200,NA,NA,NA,4.174387,0,16.5,1960
200,NA,NA,NA,4.304065,0,16.6,1965
200,NA,NA,NA,4.41884,0,17.2,1970
200,NA,NA,NA,4.584968,0,17.1,1975
200,0.8333333,NA,NA,4.745454,0,17.2,1980
200,0.8333333,NA,NA,4.860587,0,17.7,1985
200,0.8333333,NA,NA,4.992471,0,18.1,1990
200,1,NA,NA,5.126342,0,18.4,1995
200,1,NA,NA,5.283204,0,18.6,2000
201,NA,NA,NA,NA,0,NA,1960
201,NA,NA,NA,NA,0,NA,1965
201,NA,NA,NA,NA,0,NA,1970
201,NA,NA,NA,NA,0,NA,1975
201,NA,NA,NA,NA,0,NA,1980
201,NA,NA,NA,NA,0,NA,1985
201,NA,NA,NA,NA,0,NA,1990
201,NA,NA,NA,NA,0,NA,1995
201,NA,NA,NA,NA,0,NA,2000
202,NA,NA,NA,NA,0,15.6,1960
202,NA,NA,0.3288063,NA,0,15.1,1965
202,0.5,NA,NA,NA,0,15.9,1970
202,0.5,NA,NA,NA,0,16.9,1975
202,0.5,NA,NA,NA,0,18.2,1980
202,0.5,NA,NA,NA,0,19.2,1985
202,0.8333333,NA,NA,NA,0,18.7,1990
202,0.8333333,NA,NA,NA,0,18.9,1995
202,0.8333333,NA,NA,NA,0,19.1,2000
203,NA,NA,NA,8.565412,0,17,1960
203,NA,NA,NA,8.672999,0,16.4,1965
203,NA,NA,NA,8.753371,0,15.8,1970
203,NA,NA,NA,8.852379,0,15.1,1975
203,NA,NA,NA,9.052282,0,15.1,1980
203,NA,NA,NA,9.218101,0,14.7,1985
203,0.1666667,7.003024,NA,9.382275,0,14.4,1990
203,0.3333333,6.775308,NA,9.62905,0,15.1,1995
203,0.3333333,6.705804,NA,9.770365,0,15.4,2000
204,0.12,NA,NA,NA,0,NA,1960
204,0.06,NA,NA,NA,0,NA,1965
204,0.5,NA,NA,NA,0,NA,1970
204,0.1666667,NA,NA,NA,0,NA,1975
204,0.1666667,NA,NA,NA,0,NA,1980
204,0.3333333,NA,NA,NA,0,NA,1985
204,NA,NA,NA,NA,0,NA,1990
204,NA,NA,NA,NA,0,NA,1995
204,NA,NA,NA,NA,0,NA,2000
205,NA,NA,NA,NA,0,NA,1960
205,NA,NA,NA,NA,0,NA,1965
205,0,NA,NA,NA,0,NA,1970
205,0,NA,NA,NA,0,NA,1975
205,0.1666667,NA,NA,NA,0,NA,1980
205,0.1666667,NA,NA,NA,0,NA,1985
205,NA,NA,NA,NA,0,NA,1990
205,NA,NA,NA,NA,0,NA,1995
205,NA,NA,NA,NA,0,NA,2000
206,NA,NA,NA,NA,1,27.7,1960
206,NA,NA,NA,NA,1,28.8,1965
206,NA,NA,NA,NA,1,30.2,1970
206,NA,NA,NA,NA,1,30,1975
206,NA,NA,NA,NA,1,31.2,1980
206,NA,NA,NA,NA,1,32.2,1985
206,NA,NA,NA,NA,1,33.4,1990
206,0.1666667,NA,NA,NA,1,34.4,1995
206,0.5,NA,NA,NA,1,35.4,2000
207,0.43,NA,NA,8.906528,1,NA,1960
207,0.51,NA,NA,8.959311,1,NA,1965
207,0.1666667,NA,NA,9.184407,1,NA,1970
207,0.1666667,NA,NA,9.234936,1,NA,1975
207,0.1666667,NA,NA,9.26568,1,NA,1980
207,0.1666667,NA,NA,9.304377,1,NA,1985
207,0.3333333,NA,NA,9.31704,1,NA,1990
207,NA,NA,NA,9.212439,1,NA,1995
207,NA,NA,NA,9.247925,1,NA,2000
208,0.65,8.509544,0.4537829,9.763995,0,19.7,1960
208,0.59,8.682797,0.4746331,9.895052,0,19.3,1965
208,0.8333333,8.836061,0.5020504,10.00274,0,18.6,1970
208,0.5,8.930145,0.4949903,10.11569,0,18.5,1975
208,0.3333333,8.980937,0.5062177,10.2247,0,18.8,1980
208,0.3333333,8.966209,0.502871,10.35163,0,19.3,1985
208,0.3333333,8.960091,0.5136679,10.4688,0,20.3,1990
208,1,8.884942,NA,10.57439,0,21.4,1995
208,1,8.928168,NA,10.66432,0,22.6,2000
209,0.5,6.887443,NA,9.637763,0,17.9,1960
209,0.38,6.854628,0.3875858,9.773265,0,17.7,1965
209,0,6.96187,NA,9.920738,0,17.5,1970
209,0,6.868011,NA,10.04971,0,17.2,1975
209,0.1666667,6.583971,NA,10.20018,0,16.8,1980
209,0,6.466287,NA,10.35294,0,16.6,1985
209,0.1666667,6.349827,NA,10.51865,0,16.4,1990
209,0,5.773925,NA,10.68848,0,16.3,1995
209,0,NA,NA,10.83856,0,16.5,2000
210,NA,7.095546,0.4056118,8.052297,0,17.3,1960
210,0.67,7.288107,0.365698,8.192571,0,17.2,1965
210,0.3333333,7.196794,0.2962115,8.340218,0,16.8,1970
210,0.3333333,7.210035,0.2608426,8.484877,0,16.2,1975
210,0.3333333,7.122066,0.2801633,8.654866,0,16,1980
210,0.3333333,6.995224,0.2671528,8.809863,0,16.3,1985
210,0.1666667,6.928319,NA,8.959826,0,16.8,1990
210,0.6666667,6.702427,NA,9.102756,0,16.9,1995
210,0.3333333,6.793074,NA,9.219201,0,16.7,2000
211,NA,7.116216,0.471626,8.221747,0,17.5,1960
211,NA,7.272482,0.458722,8.383662,0,16.4,1965
211,0.1666667,7.675437,0.4118744,8.54811,0,15.8,1970
211,0.1666667,7.831994,0.4316869,8.716208,0,15.6,1975
211,0.6666667,7.876341,0.394348,8.872487,0,15.4,1980
211,0.5,7.913739,0.3246103,9.061492,0,16,1985
211,0.1666667,7.977293,0.2641325,9.234155,0,16.7,1990
211,0.3333333,7.882274,NA,9.347926,0,17,1995
211,0.1666667,7.818621,NA,9.443593,0,17.5,2000
